lat,lon,year,month
40.0,-119.0,2020,10
40.0,-119.0,2020,11
40.0,-119.0,2020,12
40.0,-119.0,2021,1
40.0,-119.0,2021,2
40.0,-119.0,2021,3
40.0,-119.0,2021,4
40.0,-119.0,2021,5
40.0,-119.0,2021,6
40.0,-119.0,2021,7
40.0,-119.0,2021,8
40.0,-119.0,2021,9
40.0,-119.0,2021,10
40.0,-119.0,2021,11
40.0,-119.0,2021,12
40.0,-118.0,2019,7
40.0,-118.0,2019,8
40.0,-118.0,2019,9
40.0,-118.0,2019,10
40.0,-118.0,2019,11
40.0,-118.0,2019,12
40.0,-118.0,2020,1
40.0,-118.0,2020,2
40.0,-118.0,2020,3
40.0,-118.0,2020,4
40.0,-118.0,2020,5
40.0,-118.0,2020,6
40.0,-118.0,2020,7
40.0,-118.0,2020,8
40.0,-118.0,2020,9
40.0,-118.0,2020,10
40.0,-118.0,2020,11
40.0,-118.0,2020,12
40.0,-118.0,2021,1
40.0,-118.0,2021,2
40.0,-118.0,2021,3
40.0,-118.0,2021,4
40.0,-118.0,2021,5
40.0,-118.0,2021,6
40.0,-118.0,2021,7
40.0,-118.0,2021,8
40.0,-118.0,2021,9
40.0,-118.0,2021,10
40.0,-118.0,2021,11
40.0,-118.0,2021,12
40.0,-117.0,2019,7
40.0,-117.0,2019,8
40.0,-117.0,2019,9
40.0,-117.0,2019,10
40.0,-117.0,2019,11
40.0,-117.0,2019,12
40.0,-117.0,2020,1
40.0,-117.0,2020,2
40.0,-117.0,2020,3
40.0,-117.0,2020,4
40.0,-117.0,2020,5
40.0,-117.0,2020,6
40.0,-117.0,2020,7
40.0,-117.0,2020,8
40.0,-117.0,2020,9
40.0,-117.0,2020,10
40.0,-117.0,2020,11
40.0,-117.0,2020,12
40.0,-117.0,2021,1
40.0,-117.0,2021,2
40.0,-117.0,2021,3
40.0,-117.0,2021,4
40.0,-117.0,2021,5
40.0,-117.0,2021,6
40.0,-117.0,2021,7
40.0,-117.0,2021,8
40.0,-117.0,2021,9
40.0,-117.0,2021,10
40.0,-117.0,2021,11
40.0,-117.0,2021,12
40.0,-116.0,2019,7
40.0,-116.0,2019,8
40.0,-116.0,2019,9
40.0,-116.0,2019,10
40.0,-116.0,2019,11
40.0,-116.0,2019,12
40.0,-116.0,2020,1
40.0,-116.0,2020,2
40.0,-116.0,2020,3
40.0,-116.0,2020,4
40.0,-116.0,2020,5
40.0,-116.0,2020,6
40.0,-116.0,2020,7
40.0,-116.0,2020,8
40.0,-116.0,2020,9
40.0,-116.0,2020,10
40.0,-116.0,2020,11
40.0,-116.0,2020,12
40.0,-116.0,2021,1
40.0,-116.0,2021,2
40.0,-116.0,2021,3
40.0,-116.0,2021,4
40.0,-116.0,2021,5
40.0,-116.0,2021,6
40.0,-116.0,2021,7
40.0,-116.0,2021,8
40.0,-116.0,2021,9
40.0,-116.0,2021,10
40.0,-116.0,2021,11
40.0,-116.0,2021,12
40.0,-115.0,2019,7
40.0,-115.0,2019,8
40.0,-115.0,2019,9
40.0,-115.0,2019,10
40.0,-115.0,2019,11
40.0,-115.0,2019,12
40.0,-115.0,2020,1
40.0,-115.0,2020,2
40.0,-115.0,2020,3
40.0,-115.0,2020,4
40.0,-115.0,2020,5
40.0,-115.0,2020,6
40.0,-115.0,2020,7
40.0,-115.0,2020,8
40.0,-115.0,2020,9
40.0,-115.0,2020,10
40.0,-115.0,2020,11
40.0,-115.0,2020,12
40.0,-115.0,2021,1
40.0,-115.0,2021,2
40.0,-115.0,2021,3
40.0,-115.0,2021,4
40.0,-115.0,2021,5
40.0,-115.0,2021,6
40.0,-115.0,2021,7
40.0,-115.0,2021,8
40.0,-115.0,2021,9
40.0,-115.0,2021,10
40.0,-115.0,2021,11
40.0,-115.0,2021,12
41.0,-124.0,2019,7
41.0,-124.0,2019,8
41.0,-124.0,2019,9
41.0,-124.0,2019,10
41.0,-124.0,2019,11
41.0,-124.0,2019,12
41.0,-124.0,2020,1
41.0,-124.0,2020,2
41.0,-124.0,2020,3
41.0,-124.0,2020,4
41.0,-124.0,2020,5
41.0,-124.0,2020,6
41.0,-124.0,2020,7
41.0,-124.0,2020,8
41.0,-124.0,2020,9
41.0,-124.0,2020,10
41.0,-124.0,2020,11
41.0,-124.0,2020,12
41.0,-124.0,2021,1
41.0,-124.0,2021,2
41.0,-124.0,2021,3
41.0,-124.0,2021,4
41.0,-124.0,2021,5
41.0,-124.0,2021,6
41.0,-124.0,2021,7
41.0,-124.0,2021,8
41.0,-124.0,2021,9
41.0,-124.0,2021,10
41.0,-124.0,2021,11
41.0,-124.0,2021,12
41.0,-123.0,2019,7
41.0,-123.0,2019,8
41.0,-123.0,2019,9
41.0,-123.0,2019,10
41.0,-123.0,2019,11
41.0,-123.0,2019,12
41.0,-123.0,2020,1
41.0,-123.0,2020,2
41.0,-123.0,2020,3
41.0,-123.0,2020,4
41.0,-123.0,2020,5
41.0,-123.0,2020,6
41.0,-123.0,2020,7
41.0,-123.0,2020,8
41.0,-123.0,2020,9
41.0,-123.0,2020,10
41.0,-123.0,2020,11
41.0,-123.0,2020,12
41.0,-123.0,2021,1
41.0,-123.0,2021,2
41.0,-123.0,2021,3
41.0,-123.0,2021,4
41.0,-123.0,2021,5
41.0,-123.0,2021,6
41.0,-123.0,2021,7
41.0,-123.0,2021,8
41.0,-123.0,2021,9
41.0,-123.0,2021,10
41.0,-123.0,2021,11
41.0,-123.0,2021,12
41.0,-122.0,2019,7
41.0,-122.0,2019,8
41.0,-122.0,2019,9
41.0,-122.0,2019,10
41.0,-122.0,2019,11
41.0,-122.0,2019,12
41.0,-122.0,2020,1
41.0,-122.0,2020,2
41.0,-122.0,2020,3
41.0,-122.0,2020,4
41.0,-122.0,2020,5
41.0,-122.0,2020,6
41.0,-122.0,2020,7
41.0,-122.0,2020,8
41.0,-122.0,2020,9
41.0,-122.0,2020,10
41.0,-122.0,2020,11
41.0,-122.0,2020,12
41.0,-122.0,2021,1
41.0,-122.0,2021,2
41.0,-122.0,2021,3
41.0,-122.0,2021,4
41.0,-122.0,2021,5
41.0,-122.0,2021,6
41.0,-122.0,2021,7
41.0,-122.0,2021,8
41.0,-122.0,2021,9
41.0,-122.0,2021,10
41.0,-122.0,2021,11
41.0,-122.0,2021,12
41.0,-121.0,2019,7
41.0,-121.0,2019,8
41.0,-121.0,2019,9
41.0,-121.0,2019,10
41.0,-121.0,2019,11
41.0,-121.0,2019,12
41.0,-121.0,2020,1
41.0,-121.0,2020,2
41.0,-121.0,2020,3
41.0,-121.0,2020,4
41.0,-121.0,2020,5
41.0,-121.0,2020,6
41.0,-121.0,2020,7
41.0,-121.0,2020,8
41.0,-121.0,2020,9
41.0,-121.0,2020,10
41.0,-121.0,2020,11
41.0,-121.0,2020,12
41.0,-121.0,2021,1
41.0,-121.0,2021,2
41.0,-121.0,2021,3
41.0,-121.0,2021,4
41.0,-121.0,2021,5
41.0,-121.0,2021,6
41.0,-121.0,2021,7
41.0,-121.0,2021,8
41.0,-121.0,2021,9
41.0,-121.0,2021,10
41.0,-121.0,2021,11
41.0,-121.0,2021,12
41.0,-120.0,2019,7
41.0,-120.0,2019,8
41.0,-120.0,2019,9
41.0,-120.0,2019,10
41.0,-120.0,2019,11
41.0,-120.0,2019,12
41.0,-120.0,2020,1
41.0,-120.0,2020,2
41.0,-120.0,2020,3
41.0,-120.0,2020,4
41.0,-120.0,2020,5
41.0,-120.0,2020,6
41.0,-120.0,2020,7
41.0,-120.0,2020,8
41.0,-120.0,2020,9
41.0,-120.0,2020,10
41.0,-120.0,2020,11
41.0,-120.0,2020,12
41.0,-120.0,2021,1
41.0,-120.0,2021,2
41.0,-120.0,2021,3
41.0,-120.0,2021,4
41.0,-120.0,2021,5
41.0,-120.0,2021,6
41.0,-120.0,2021,7
41.0,-120.0,2021,8
41.0,-120.0,2021,9
41.0,-120.0,2021,10
41.0,-120.0,2021,11
41.0,-120.0,2021,12
41.0,-119.0,2019,7
41.0,-119.0,2019,8
41.0,-119.0,2019,9
41.0,-119.0,2019,10
41.0,-119.0,2019,11
41.0,-119.0,2019,12
41.0,-119.0,2020,1
41.0,-119.0,2020,2
41.0,-119.0,2020,3
41.0,-119.0,2020,4
41.0,-119.0,2020,5
41.0,-119.0,2020,6
41.0,-119.0,2020,7
41.0,-119.0,2020,8
41.0,-119.0,2020,9
41.0,-119.0,2020,10
41.0,-119.0,2020,11
41.0,-119.0,2020,12
41.0,-119.0,2021,1
41.0,-119.0,2021,2
41.0,-119.0,2021,3
41.0,-119.0,2021,4
41.0,-119.0,2021,5
41.0,-119.0,2021,6
41.0,-119.0,2021,7
41.0,-119.0,2021,8
41.0,-119.0,2021,9
41.0,-119.0,2021,10
41.0,-119.0,2021,11
41.0,-119.0,2021,12
41.0,-118.0,2019,7
41.0,-118.0,2019,8
41.0,-118.0,2019,9
41.0,-118.0,2019,10
41.0,-118.0,2019,11
41.0,-118.0,2019,12
41.0,-118.0,2020,1
41.0,-118.0,2020,2
41.0,-118.0,2020,3
41.0,-118.0,2020,4
41.0,-118.0,2020,5
41.0,-118.0,2020,6
41.0,-118.0,2020,7
41.0,-118.0,2020,8
41.0,-118.0,2020,9
41.0,-118.0,2020,10
41.0,-118.0,2020,11
41.0,-118.0,2020,12
41.0,-118.0,2021,1
41.0,-118.0,2021,2
41.0,-118.0,2021,3
41.0,-118.0,2021,4
41.0,-118.0,2021,5
41.0,-118.0,2021,6
41.0,-118.0,2021,7
41.0,-118.0,2021,8
41.0,-118.0,2021,9
41.0,-118.0,2021,10
41.0,-118.0,2021,11
41.0,-118.0,2021,12
41.0,-117.0,2019,7
41.0,-117.0,2019,8
41.0,-117.0,2019,9
41.0,-117.0,2019,10
41.0,-117.0,2019,11
41.0,-117.0,2019,12
41.0,-117.0,2020,1
41.0,-117.0,2020,2
41.0,-117.0,2020,3
41.0,-117.0,2020,4
41.0,-117.0,2020,5
41.0,-117.0,2020,6
41.0,-117.0,2020,7
41.0,-117.0,2020,8
41.0,-117.0,2020,9
41.0,-117.0,2020,10
41.0,-117.0,2020,11
41.0,-117.0,2020,12
41.0,-117.0,2021,1
41.0,-117.0,2021,2
41.0,-117.0,2021,3
41.0,-117.0,2021,4
41.0,-117.0,2021,5
41.0,-117.0,2021,6
41.0,-117.0,2021,7
41.0,-117.0,2021,8
41.0,-117.0,2021,9
41.0,-117.0,2021,10
41.0,-117.0,2021,11
41.0,-117.0,2021,12
41.0,-116.0,2019,7
41.0,-116.0,2019,8
41.0,-116.0,2019,9
41.0,-116.0,2019,10
41.0,-116.0,2019,11
41.0,-116.0,2019,12
41.0,-116.0,2020,1
41.0,-116.0,2020,2
41.0,-116.0,2020,3
41.0,-116.0,2020,4
41.0,-116.0,2020,5
41.0,-116.0,2020,6
41.0,-116.0,2020,7
41.0,-116.0,2020,8
41.0,-116.0,2020,9
41.0,-116.0,2020,10
41.0,-116.0,2020,11
41.0,-116.0,2020,12
41.0,-116.0,2021,1
41.0,-116.0,2021,2
41.0,-116.0,2021,3
41.0,-116.0,2021,4
41.0,-116.0,2021,5
41.0,-116.0,2021,6
41.0,-116.0,2021,7
41.0,-116.0,2021,8
41.0,-116.0,2021,9
41.0,-116.0,2021,10
41.0,-116.0,2021,11
41.0,-116.0,2021,12
41.0,-115.0,2019,7
41.0,-115.0,2019,8
41.0,-115.0,2019,9
41.0,-115.0,2019,10
41.0,-115.0,2019,11
41.0,-115.0,2019,12
41.0,-115.0,2020,1
41.0,-115.0,2020,2
41.0,-115.0,2020,3
41.0,-115.0,2020,4
41.0,-115.0,2020,5
41.0,-115.0,2020,6
41.0,-115.0,2020,7
41.0,-115.0,2020,8
41.0,-115.0,2020,9
41.0,-115.0,2020,10
41.0,-115.0,2020,11
41.0,-115.0,2020,12
41.0,-115.0,2021,1
41.0,-115.0,2021,2
41.0,-115.0,2021,3
41.0,-115.0,2021,4
41.0,-115.0,2021,5
41.0,-115.0,2021,6
41.0,-115.0,2021,7
41.0,-115.0,2021,8
41.0,-115.0,2021,9
41.0,-115.0,2021,10
41.0,-115.0,2021,11
41.0,-115.0,2021,12
